word_from_dataset,matched_main_word,similarity_score
promulgation,cure,0.13350697611789464
pronunciamento,sound,0.07452714693313041
pronouncement,sound,0.061954488486993316
pronominal,stone,0.11495382307158655
propaganda,sound,0.06616637898858874
prong,stone,0.09945740060899011
pronoun,light,0.0437262284241856
prop,shield,0.10994376277940451
proposal,shadow,0.08075089354740976
proration,light,0.06568696842745439
prorogation,light,0.06755455729509866
prosiness,stone,0.08864100430869573
proportionality,star,0.09097916502721155
prosperity,cure,0.08962474317961375
prostitute,stone,0.11715730964345834
proprietary,light,0.08883524727045362
prospect,sound,0.10191819313800443
prothalamia,stone,0.07486579783187146
protestation,shadow,0.07223298323120689
protest,light,0.08606456623948508
protistan,stone,0.07381071885051087
provoker,plague,0.08188528446636216
proviso,sound,0.07803898900856349
prune,cure,0.16106852475271807
provision,sound,0.12499183979287919
pry,sound,0.06071053511300501
psychic,light,0.10872361265506816
psi,light,0.07350116605583326
pteris,stone,0.07196099113429769
public,sound,0.1003338431517762
pub,star,0.08146111940332061
pucker,shadow,0.09108760220040396
pudge,shield,0.08669203921625729
puddle,stone,0.13044978028735457
pugilism,shadow,0.06552766903787496
pulchritude,shadow,0.07574334582744202
puke,wind,0.10904117927759
puissance,stone,0.07071962037205425
pull,light,0.11087184245038516
puniness,stone,0.08350731730432721
puncture,sound,0.07097861096203471
punster,rock,0.058714514607879395
pump,sound,0.06963143639391849
puff,sound,0.123176057131282
punch,sound,0.08476582010946515
purifier,sound,0.09869356144259502
purchase,light,0.1113781221461122
purgative,cure,0.10887137783715028
pulp,rock,0.1096942024462604
purism,stone,0.07603908919723003
purge,cure,0.14454321523699573
purple,light,0.1381911619351858
push,light,0.12778203727475415
purse,stone,0.11284823471374593
pussycat,light,0.11887334450614752
pushing,shadow,0.11073135086678172
pushball,light,0.08785609689949213
putt,rock,0.06733090488144935
puzzle,rock,0.0668963460937285
pushover,light,0.08385956671903061
pursuance,shield,0.10331601940495239
putter,stone,0.10702122074280403
purport,wind,0.1131621628351227
punt,stone,0.11101451968252922
pyrotechnic,light,0.1015865912117093
pyromancer,flame,0.19716886360109992
pyrus,stone,0.07466337739112693
quadrate,stone,0.07668122201684335
quaffer,stone,0.0753812908625404
quadruple,light,0.11731778110888078
quadrillionth,stone,0.028526248746144473
quack,sound,0.12818170598850856
quag,stone,0.0834995474833985
quaintness,shadow,0.08861263528027469
quail,stone,0.12274485417365794
quadruplicate,rock,0.05962052999772994
quarrel,flame,0.08057091251154828
quake,wind,0.07120003593827992
quarry,stone,0.26461889994686744
quarrelsomeness,light,0.06264411392961114
quartette,twig,0.08948694251462522
queasiness,shadow,0.07697446192491357
quatern,rock,0.09635113985897333
quaver,sound,0.10978423351998567
queue,sound,0.09219556182068515
questioner,stone,0.08482507484003877
quest,stone,0.096877673328092
question,cure,0.10069379219226335
quickie,light,0.11934292288979023
quick,light,0.12536486841505362
querier,shield,0.07652242488071236
quibble,stone,0.06832341184537132
quester,shield,0.08219145569142557
purl,sound,0.21126576860990948
quiet,sound,0.1552527817990172
quietness,cure,0.09580589691056543
quidnunc,twig,0.08752300158316799
quartic,light,0.06154445741509912
quicksand,light,0.07419577740048912
queer,light,0.09676374612038088
quip,stone,0.07520351810770862
quitter,star,0.08254272530271697
quarters,stone,0.09339284525465208
quire,rock,0.07971897796797905
quotability,shadow,0.07080625785235084
quiver,light,0.12819912130196623
quoit,stone,0.1832285857850321
rabbi,shield,0.05026439623760438
r,stone,0.10440419135998423
rachel,stone,0.07984968106785864
racer,plague,0.07034713693943327
racecourse,stone,0.05347823115455705
racing,stone,0.07844501107424655
quint,rock,0.0950961228713415
radar,rock,0.07635143554153348
raddle,light,0.08797192183293918
rack,stone,0.10830443359982213
quote,shield,0.09609735548846252
raft,stone,0.11619681797525423
raillery,sound,0.0632232362422186
rage,flame,0.1916121971761093
raider,light,0.08223729811426245
raid,stone,0.10638734145671805
rainfall,light,0.11612189207350522
rail,stone,0.13898828320909126
railroad,shadow,0.08375824169231805
rag,stone,0.14236479536141064
railing,stone,0.09333520767727681
rakehell,stone,0.08180664127651517
rake,sound,0.08886269445935807
ramble,cure,0.07602236702429034
ram,light,0.10088184591926959
ramona,stone,0.07861039131690889
ramrod,rock,0.08125171533673044
rant,flame,0.09639518570071766
rally,shield,0.06827743760027345
ranid,stone,0.07386851566651262
rap,rock,0.15606956330248647
ramp,sound,0.15309487110717093
rascal,light,0.14389984124449864
ram,stone,0.0972240066260952
rasping,sound,0.2221062781116352
ratifier,cure,0.07145026441153751
ratification,cure,0.0831290852023439
rasp,sound,0.14029526207753806
range,light,0.12285243910756627
ratch,stone,0.11774927469940728
ration,cure,0.12108525894280857
ratiocination,cure,0.0830846947519253
rate,light,0.08501287618377944
rash,stone,0.08144899198943167
ratter,stone,0.10932023008079164
rattling,sound,0.1653235273469217
raven,light,0.0893558518320033
ravage,plague,0.09381902769422956
rat,sound,0.11621216193727511
rattles,wind,0.11856131083591033
ravel,light,0.09688119739261748
razz,light,0.14797191496279272
reaching,light,0.13203598828697707
rattle,sound,0.13025318710793246
rave,rock,0.11014714026090848
reactionary,cure,0.10373562699976782
read,wind,0.10864211708201105
realism,light,0.05972087555333995
raving,light,0.08835348653670592
reading,cure,0.12996306864515467
ream,stone,0.09262122398286729
raveling,rock,0.11431294993358487
rebelliousness,light,0.06337176372030363
reach,sound,0.13623996028059512
reasoner,light,0.08283291379163082
ratchet,rock,0.11772521532208974
recalculation,cure,0.09853399575184722
recapture,cure,0.10583514897976506
recap,cure,0.11467174831950108
recce,shield,0.08734108396635687
recantation,sound,0.06735593433487319
rebecca,rope,0.08647160258116715
receptacle,shadow,0.09276326840352302
rebel,cure,0.08130865296318186
rear,rock,0.1288036892292223
rebuke,flame,0.1012273626884791
rebekah,rope,0.0928965402919511
rebuff,shadow,0.07418751499984973
receipts,light,0.06640268371589128
receipt,light,0.07990132911127676
rebound,cure,0.11535481818665472
reciprocal,stone,0.07019141735661938
receptiveness,shield,0.07781012585174658
reason,sound,0.09364470846590706
recklessness,shield,0.08861631304559378
recipient,cure,0.07560375490875432
recompense,shield,0.09971546802211619
recess,sound,0.09214871380769005
recrimination,rock,0.09359546141754939
reconciler,cure,0.0707853386336728
recoil,shield,0.08624637899672973
recount,cure,0.11098205105937185
record,sound,0.07224913588622822
recreant,shadow,0.06803359202203514
red,light,0.1957315508625399
red,light,0.19247575862965519
recruit,cure,0.08787270533874582
redress,cure,0.10589211986945084
refectory,rope,0.04157039717789097
reek,wind,0.09647639222502863
ref,light,0.0732384151832241
reference,sound,0.13295367448586584
refill,cure,0.0874806247705423
reform,light,0.08396291932747606
reflectivity,light,0.2986266731320357
reflector,light,0.17188253921029054
reformist,stone,0.08919432058797956
reel,wind,0.18865082518955295
reformatory,stone,0.08202672131861737
refrain,rock,0.09492114198189838
refutal,cure,0.10712984363554391
reflexivity,shadow,0.09605221683085259
refusal,sound,0.08295703835143531
reflexive,rock,0.09273264059536243
refund,wind,0.06465767846060348
refuge,shield,0.14560004410757044
refuse,sound,0.1155508607736613
regard,stone,0.10183254196762573
regiment,stone,0.08528510365559631
reid,stone,0.08234651538920006
rehash,light,0.1254551891473773
register,sound,0.0769631276913988
rein,stone,0.08597281500827408
rejoicing,rock,0.0867631145032584
reinterpretation,cure,0.10188515544344613
reinforcer,cure,0.09168329683191133
refuter,light,0.059493628627221094
regret,light,0.09270690405375291
regular,stone,0.11653055078355752
rejoinder,sound,0.06543661859018464
relative,shadow,0.11181193330386711
reject,light,0.10971750693020689
relish,shield,0.07078051601262954
relaxation,shadow,0.1081711507223728
remorse,plague,0.08187543956887725
remark,sound,0.09387461964209809
remake,sound,0.10059187791104032
remand,rock,0.07303425518643536
remotion,stone,0.12575866572154973
remains,light,0.10318728328279334
remount,cure,0.11747523754787875
relay,light,0.09384686086338993
remover,stone,0.09350553558019797
renouncement,cure,0.07558961155824394
rendezvous,stone,0.05931205834557141
renegade,light,0.05911072853866286
repair,cure,0.1894861070487289
repast,stone,0.0852855451482534
remus,stone,0.0660545643351539
remedy,cure,0.2543046066686572
repatriate,stone,0.06662604717628896
repellant,light,0.07694448276484324
repellent,light,0.08456655959200857
reporter,wind,0.04262205793324398
reprehension,sound,0.07359537406291408
repose,shield,0.09235683144647254
report,stone,0.10000682423967075
reprehensibility,shadow,0.07528388948393602
representative,cure,0.1155501756924345
replay,cure,0.10925037748402448
reprieve,stone,0.07466864482542038
reproof,plague,0.08700416503831614
repeat,cure,0.1662818709708229
reply,echo,0.09725790887040373
rent,rock,0.11254209647103498
reproach,shadow,0.09713164601951871
reprobation,shadow,0.09465775572769304
repurchase,light,0.09235067312100659
reptilian,shadow,0.06599919842800772
reprimand,light,0.07882151704975228
repute,sound,0.1050859057028273
repulse,stone,0.1170087639639308
reprover,shadow,0.08483494541120061
requisition,cure,0.0918377000844846
request,sound,0.10361306989918878
requester,light,0.08510128476243978
rerun,cure,0.1273787483145254
requiem,rock,0.11572821868698346
resentment,cure,0.08105903638478132
requisite,cure,0.09434954979401011
reprobate,light,0.08739259333684794
rescue,shield,0.2303099099169376
reset,cure,0.12634915782488335
reshuffle,light,0.10600824027168614
reproval,light,0.07434344678087085
remote,shield,0.07230306322256597
reservoir,light,0.11434288712308008
response,light,0.10881952820657013
resort,stone,0.06689187312254762
respect,sound,0.10461798221073432
resolve,stone,0.13461282776425862
residual,stone,0.07968109673302982
respecter,stone,0.10320291909939108
reserve,rock,0.08450896987619196
resultant,light,0.1231193553344258
restorative,cure,0.25455892834637944
restrainer,light,0.08569484946452943
result,shadow,0.09964783554356782
resume,cure,0.05936859694933622
restorer,cure,0.14715444747219314
retard,stone,0.11097160190883966
rest,sound,0.1138243696661239
retake,cure,0.10604511830410665
retort,wind,0.05827580793023452
retrospect,stone,0.10312266632904567
revel,shadow,0.07486766598503881
retribution,stone,0.08703365071566231
retreat,shield,0.09871788865683108
rev,cure,0.08027409267813693
reverend,stone,0.08536775776486437
retrospective,shadow,0.07941165404367208
revenge,shield,0.14586982195597248
return,sound,0.1330453998358549
revivalism,stone,0.0756191314980956
revulsion,stone,0.06418569750481998
revolt,rock,0.07726944698176312
rewrite,cure,0.1346212813246538
revolutionary,light,0.08361806475502766
review,sound,0.07499453155260365
reward,stone,0.10108211059609407
revolutionist,cure,0.06275986048586897
reverse,rock,0.10293230021243004
rhizopodan,rock,0.10387720812143393
rhumba,rock,0.16131365772841277
ribald,light,0.09191584621307665
rhodanthe,rock,0.0683351560199976
richmondena,light,0.10133713251879228
ricochet,rock,0.10907181160181922
ricardo,stone,0.05959941311861171
rick,shield,0.08978539081793312
rice,stone,0.05417702434279485
rick,shield,0.13662520313113924
ridicule,light,0.09454476878402539
righteousness,shadow,0.08253103213340802
riding,shield,0.08429492326542737
rifleman,stone,0.06632917827356469
riffle,stone,0.10022465633809514
rift,shadow,0.09456537071087753
ride,stone,0.08703614539660191
right,light,0.1299188416460085
riley,stone,0.09895249524903181
rifle,sound,0.10487714074691937
rig,stone,0.11662804720781388
rioter,stone,0.07325282541743869
rim,stone,0.09484299787671317
riposte,stone,0.07506855583353186
rime,stone,0.09972656874304325
ritualist,stone,0.07666949241798013
rip,sound,0.10711501524096155
rival,shadow,0.13197232522745111
ripple,stone,0.14087405370975029
rising,light,0.08140444729199495
riveter,stone,0.09951160525973368
robber,sound,0.06305183468787905
roadside,stone,0.09814324503063035
roamer,cure,0.09746668385786018
roar,sound,0.18235490071744767
robe,stone,0.08581307908385087
rivet,shadow,0.08519600491881113
robert,stone,0.0655056300574935
rise,wind,0.10469562255867496
roach,stone,0.12073049130987391
ring,sound,0.16058561852630687
road,star,0.11164022539258674
roast,light,0.1220283632259852
roan,light,0.10108973068127074
roentgenogram,shadow,0.10788382414784212
rocket,stone,0.10682870609330473
rolf,stone,0.08077828571319623
roguishness,shadow,0.062247440012269784
rogue,light,0.10141654606347597
romanian,light,0.052831481700972675
rogue,stone,0.07616659064489396
roman,stone,0.07433750640867212
romp,light,0.08099884910932409
romantic,flame,0.08546853996348937
ron,stone,0.06898193325282331
romance,rock,0.0841650023004717
roomful,stone,0.08336219409319777
roomie,shadow,0.06918217861772666
roost,rock,0.07341607057097667
roper,rope,0.223081551777424
rosemary,cure,0.11070573508640531
romance,flame,0.10180143729720066
ropewalk,rope,0.12796890455651724
roll,stone,0.1096618080204742
ross,light,0.05875685460764299
ross,light,0.06353088497265934
rotter,stone,0.071224467055496
rottenstone,stone,0.17842594608968995
roue,rock,0.07851256490611833
rot,cure,0.09682291109085885
roundelay,rock,0.08238294946508712
roundabout,sound,0.0684518838462984
row,rock,0.15584982979659648
roundsman,star,0.10537610561321314
royal,light,0.07955161414423541
royalist,stone,0.08821869650779202
roving,light,0.08906528469822615
rout,light,0.07390348769632672
rub,rock,0.08856462099329412
rubbish,sound,0.09253014118959817
ruction,light,0.07260537250813161
rubberneck,stone,0.11952538974763743
ruckus,plague,0.08262966834574735
